issn,.id,V1
2451-9294,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
0960-9822,https://www.elsevier.com/tdm/userlicense/1.0/,3285
0960-9822,https://www.elsevier.com/open-access/userlicense/1.0/,1842
0960-9822,http://creativecommons.org/licenses/by/4.0/,253
0960-9822,http://www.elsevier.com/open-access/userlicense/1.0/,252
0960-9822,http://creativecommons.org/licenses/by-nc-nd/4.0/,106
0960-9822,http://www.elsevier.com/tdm/userlicense/1.0/,15
0960-9822,http://creativecommons.org/licenses/by/3.0/,7
0960-9822,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
1534-5807,https://www.elsevier.com/tdm/userlicense/1.0/,1158
1534-5807,https://www.elsevier.com/open-access/userlicense/1.0/,704
1534-5807,http://creativecommons.org/licenses/by/4.0/,74
1534-5807,http://www.elsevier.com/open-access/userlicense/1.0/,52
1534-5807,http://creativecommons.org/licenses/by-nc-nd/4.0/,16
1534-5807,http://www.elsevier.com/tdm/userlicense/1.0/,9
1534-5807,http://creativecommons.org/licenses/by/3.0/igo/,1
1534-5807,http://creativecommons.org/licenses/by/3.0/,1
1074-7613,https://www.elsevier.com/tdm/userlicense/1.0/,976
1074-7613,https://www.elsevier.com/open-access/userlicense/1.0/,603
1074-7613,http://creativecommons.org/licenses/by/4.0/,50
1074-7613,http://www.elsevier.com/open-access/userlicense/1.0/,42
1074-7613,http://creativecommons.org/licenses/by-nc-nd/4.0/,18
1074-7613,http://www.elsevier.com/tdm/userlicense/1.0/,3
1074-7613,http://creativecommons.org/licenses/by/3.0/,1
2542-4351,https://www.elsevier.com/tdm/userlicense/1.0/,307
2542-4351,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
2542-4351,http://creativecommons.org/licenses/by/4.0/,3
1097-2765,https://www.elsevier.com/tdm/userlicense/1.0/,1562
1097-2765,https://www.elsevier.com/open-access/userlicense/1.0/,890
1097-2765,http://creativecommons.org/licenses/by/4.0/,125
1097-2765,http://www.elsevier.com/open-access/userlicense/1.0/,95
1097-2765,http://creativecommons.org/licenses/by-nc-nd/4.0/,44
1097-2765,http://creativecommons.org/licenses/by/3.0/,3
1097-2765,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,1
1097-2765,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
1674-2052,https://www.elsevier.com/tdm/userlicense/1.0/,667
1674-2052,https://www.elsevier.com/open-access/userlicense/1.0/,408
1674-2052,http://creativecommons.org/licenses/by-nc-nd/4.0/,65
1674-2052,http://www.elsevier.com/open-access/userlicense/1.0/,32
1674-2052,http://creativecommons.org/licenses/by/4.0/,22
1674-2052,http://www.elsevier.com/tdm/userlicense/1.0/,2
1674-2052,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
1525-0016,https://www.elsevier.com/tdm/userlicense/1.0/,2579
1525-0016,http://creativecommons.org/licenses/by-nc-nd/4.0/,2248
1525-0016,http://creativecommons.org/licenses/by/4.0/,52
1525-0016,http://creativecommons.org/licenses/by-nc-sa/4.0/,19
1525-0016,http://creativecommons.org/licenses/by/3.0/,3
1525-0016,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
1525-0016,http://www.elsevier.com/tdm/userlicense/1.0/,1
1525-0016,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
2329-0501,https://www.elsevier.com/tdm/userlicense/1.0/,333
2329-0501,http://creativecommons.org/licenses/by-nc-nd/4.0/,253
2329-0501,http://creativecommons.org/licenses/by/4.0/,55
2329-0501,http://creativecommons.org/licenses/by-nc-sa/4.0/,17
2329-0501,http://creativecommons.org/licenses/by-nc-sa/3.0/,6
2329-0501,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
2329-0501,http://www.elsevier.com/tdm/userlicense/1.0/,2
2329-0501,http://creativecommons.org/licenses/by/3.0/,1
2162-2531,https://www.elsevier.com/tdm/userlicense/1.0/,538
2162-2531,http://creativecommons.org/licenses/by-nc-nd/4.0/,431
2162-2531,http://creativecommons.org/licenses/by/4.0/,81
2162-2531,http://creativecommons.org/licenses/by-nc-sa/4.0/,17
2162-2531,http://creativecommons.org/licenses/by/3.0/,5
2162-2531,http://creativecommons.org/licenses/by-nc-sa/3.0/,4
2162-2531,http://www.elsevier.com/tdm/userlicense/1.0/,1
2162-2531,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0896-6273,https://www.elsevier.com/tdm/userlicense/1.0/,2008
0896-6273,https://www.elsevier.com/open-access/userlicense/1.0/,1212
0896-6273,http://www.elsevier.com/open-access/userlicense/1.0/,140
0896-6273,http://creativecommons.org/licenses/by/4.0/,106
0896-6273,http://creativecommons.org/licenses/by-nc-nd/4.0/,39
0896-6273,http://creativecommons.org/licenses/by/3.0/,3
0896-6273,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0896-6273,http://creativecommons.org/licenses/by-nc-nd/3.0/igo/,1
2213-6711,https://www.elsevier.com/tdm/userlicense/1.0/,915
2213-6711,http://creativecommons.org/licenses/by-nc-nd/4.0/,736
2213-6711,http://creativecommons.org/licenses/by/4.0/,146
2213-6711,http://creativecommons.org/licenses/by-nc-nd/3.0/,23
2213-6711,http://creativecommons.org/licenses/by/3.0/,4
0969-2126,https://www.elsevier.com/tdm/userlicense/1.0/,888
0969-2126,https://www.elsevier.com/open-access/userlicense/1.0/,566
0969-2126,http://creativecommons.org/licenses/by/4.0/,78
0969-2126,http://www.elsevier.com/open-access/userlicense/1.0/,62
0969-2126,http://www.elsevier.com/tdm/userlicense/1.0/,8
0969-2126,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
0969-2126,http://creativecommons.org/licenses/by/3.0/,2
2405-8033,https://www.elsevier.com/tdm/userlicense/1.0/,339
2405-8033,https://www.elsevier.com/open-access/userlicense/1.0/,13
2405-8033,http://creativecommons.org/licenses/by/4.0/,8
2405-8033,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
0268-960X,https://www.elsevier.com/tdm/userlicense/1.0/,204
0268-960X,http://creativecommons.org/licenses/by-nc-nd/4.0/,13
0268-960X,https://www.elsevier.com/open-access/userlicense/1.0/,2
0268-960X,http://www.elsevier.com/tdm/userlicense/1.0/,1
0268-960X,http://creativecommons.org/licenses/by/3.0/,1
0960-9776,https://www.elsevier.com/tdm/userlicense/1.0/,1962
0960-9776,http://creativecommons.org/licenses/by-nc-nd/4.0/,34
0960-9776,https://www.elsevier.com/open-access/userlicense/1.0/,3
0960-9776,http://www.elsevier.com/tdm/userlicense/1.0/,3
0960-9776,http://creativecommons.org/licenses/by/4.0/,3
0266-4356,https://www.elsevier.com/tdm/userlicense/1.0/,2112
0266-4356,http://www.elsevier.com/tdm/userlicense/1.0/,14
0266-4356,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
0266-4356,http://creativecommons.org/licenses/by/3.0/,1
0143-4160,https://www.elsevier.com/tdm/userlicense/1.0/,407
0143-4160,http://creativecommons.org/licenses/by-nc-nd/4.0/,15
0143-4160,http://creativecommons.org/licenses/by/4.0/,13
0143-4160,https://www.elsevier.com/open-access/userlicense/1.0/,5
0261-5614,https://www.elsevier.com/tdm/userlicense/1.0/,4550
0261-5614,http://creativecommons.org/licenses/by-nc-nd/4.0/,61
0261-5614,http://creativecommons.org/licenses/by/4.0/,12
0261-5614,https://www.elsevier.com/open-access/userlicense/1.0/,4
0261-5614,http://creativecommons.org/licenses/by-nc-sa/3.0/,4
0261-5614,http://creativecommons.org/licenses/by-nc-nd/3.0/,4
0261-5614,http://www.elsevier.com/tdm/userlicense/1.0/,2
1744-3881,https://www.elsevier.com/tdm/userlicense/1.0/,373
1744-3881,http://creativecommons.org/licenses/by-nc-nd/4.0/,3
1744-3881,http://www.elsevier.com/tdm/userlicense/1.0/,1
1744-3881,http://creativecommons.org/licenses/by/4.0/,1
1744-3881,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0965-2299,https://www.elsevier.com/tdm/userlicense/1.0/,560
0965-2299,http://creativecommons.org/licenses/by-nc-nd/4.0/,29
0965-2299,http://www.elsevier.com/tdm/userlicense/1.0/,1
0965-2299,http://creativecommons.org/licenses/by/4.0/,1
1756-2317,https://www.elsevier.com/tdm/userlicense/1.0/,300
1756-2317,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
1756-2317,http://www.elsevier.com/tdm/userlicense/1.0/,1
1756-2317,http://creativecommons.org/licenses/by/4.0/,1
1368-7646,https://www.elsevier.com/tdm/userlicense/1.0/,103
1368-7646,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
1368-7646,https://www.elsevier.com/open-access/userlicense/1.0/,2
1368-7646,http://www.elsevier.com/tdm/userlicense/1.0/,1
1462-3889,https://www.elsevier.com/tdm/userlicense/1.0/,410
1462-3889,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
1462-3889,http://creativecommons.org/licenses/by/4.0/,2
1462-3889,http://www.elsevier.com/tdm/userlicense/1.0/,1
1462-3889,http://creativecommons.org/licenses/by/3.0/,1
1462-3889,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0958-2592,https://www.elsevier.com/tdm/userlicense/1.0/,230
0958-2592,http://www.elsevier.com/tdm/userlicense/1.0/,1
1096-6374,https://www.elsevier.com/tdm/userlicense/1.0/,240
1096-6374,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
1096-6374,https://www.elsevier.com/open-access/userlicense/1.0/,2
1096-6374,http://creativecommons.org/licenses/by/4.0/,1
1096-6374,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0964-3397,https://www.elsevier.com/tdm/userlicense/1.0/,354
0964-3397,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
0964-3397,http://www.elsevier.com/tdm/userlicense/1.0/,5
1755-599X,https://www.elsevier.com/tdm/userlicense/1.0/,307
1755-599X,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
1755-599X,http://www.elsevier.com/tdm/userlicense/1.0/,1
1755-599X,http://creativecommons.org/licenses/by/4.0/,1
0959-289X,https://www.elsevier.com/tdm/userlicense/1.0/,428
0959-289X,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
0901-5027,https://www.elsevier.com/tdm/userlicense/1.0/,3317
0901-5027,http://creativecommons.org/licenses/by-nc-nd/4.0/,16
0901-5027,http://www.elsevier.com/tdm/userlicense/1.0/,7
0901-5027,http://creativecommons.org/licenses/by/4.0/,1
1878-1241,https://www.elsevier.com/tdm/userlicense/1.0/,166
1878-1241,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
1878-1241,http://www.elsevier.com/tdm/userlicense/1.0/,1
0883-5403,https://www.elsevier.com/tdm/userlicense/1.0/,2903
0883-5403,http://creativecommons.org/licenses/by-nc-nd/4.0/,40
0883-5403,http://www.elsevier.com/tdm/userlicense/1.0/,12
0883-5403,https://www.elsevier.com/open-access/userlicense/1.0/,1
0883-5403,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
1360-8592,https://www.elsevier.com/tdm/userlicense/1.0/,640
1360-8592,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
1360-8592,http://www.elsevier.com/tdm/userlicense/1.0/,1
1071-9164,https://www.elsevier.com/tdm/userlicense/1.0/,3386
1071-9164,http://creativecommons.org/licenses/by-nc-nd/4.0/,16
1071-9164,http://creativecommons.org/licenses/by/4.0/,8
1071-9164,https://www.elsevier.com/open-access/userlicense/1.0/,4
0967-5868,https://www.elsevier.com/tdm/userlicense/1.0/,2037
0967-5868,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
0967-5868,http://www.elsevier.com/tdm/userlicense/1.0/,5
0967-5868,https://www.elsevier.com/open-access/userlicense/1.0/,1
1010-5182,https://www.elsevier.com/tdm/userlicense/1.0/,1365
1010-5182,http://www.elsevier.com/tdm/userlicense/1.0/,7
1010-5182,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
1010-5182,http://creativecommons.org/licenses/by/4.0/,2
0022-0736,https://www.elsevier.com/tdm/userlicense/1.0/,925
0022-0736,http://creativecommons.org/licenses/by/4.0/,12
0022-0736,https://www.elsevier.com/open-access/userlicense/1.0/,9
0022-0736,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
0022-0736,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1526-5900,https://www.elsevier.com/tdm/userlicense/1.0/,2306
1526-5900,http://creativecommons.org/licenses/by-nc-nd/4.0/,24
1526-5900,http://creativecommons.org/licenses/by/4.0/,5
1526-5900,https://www.elsevier.com/open-access/userlicense/1.0/,4
1526-5900,http://www.elsevier.com/tdm/userlicense/1.0/,2
1748-6815,https://www.elsevier.com/tdm/userlicense/1.0/,1475
1748-6815,http://www.elsevier.com/tdm/userlicense/1.0/,4
1748-6815,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
1748-6815,https://www.elsevier.com/open-access/userlicense/1.0/,1
1748-6815,http://creativecommons.org/licenses/by/4.0/,1
1748-6815,http://creativecommons.org/licenses/by/3.0/,1
1748-6815,http://creativecommons.org/licenses/by-nc-sa/4.0/,1
0306-9877,https://www.elsevier.com/tdm/userlicense/1.0/,1324
0306-9877,http://creativecommons.org/licenses/by-nc-nd/4.0/,80
0306-9877,http://creativecommons.org/licenses/by/4.0/,8
0306-9877,https://www.elsevier.com/open-access/userlicense/1.0/,5
0306-9877,http://www.elsevier.com/tdm/userlicense/1.0/,4
0266-6138,https://www.elsevier.com/tdm/userlicense/1.0/,851
0266-6138,http://creativecommons.org/licenses/by-nc-nd/4.0/,44
0266-6138,http://creativecommons.org/licenses/by-nc-nd/3.0/,4
0266-6138,http://creativecommons.org/licenses/by/4.0/,3
0266-6138,https://www.elsevier.com/open-access/userlicense/1.0/,2
0266-6138,http://www.elsevier.com/tdm/userlicense/1.0/,2
2468-7812,https://www.elsevier.com/tdm/userlicense/1.0/,298
2468-7812,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
0143-4179,https://www.elsevier.com/tdm/userlicense/1.0/,469
0143-4179,http://creativecommons.org/licenses/by-nc-nd/4.0/,12
0143-4179,https://www.elsevier.com/open-access/userlicense/1.0/,3
0143-4179,http://creativecommons.org/licenses/by/4.0/,3
1471-5953,https://www.elsevier.com/tdm/userlicense/1.0/,577
1471-5953,http://creativecommons.org/licenses/by-nc-nd/4.0/,13
1471-5953,http://www.elsevier.com/tdm/userlicense/1.0/,5
0260-6917,https://www.elsevier.com/tdm/userlicense/1.0/,1283
0260-6917,http://creativecommons.org/licenses/by-nc-nd/4.0/,21
0260-6917,http://www.elsevier.com/tdm/userlicense/1.0/,6
0260-6917,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0260-6917,https://www.elsevier.com/open-access/userlicense/1.0/,1
0260-6917,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1751-7214,https://www.elsevier.com/tdm/userlicense/1.0/,315
1751-7214,http://www.elsevier.com/tdm/userlicense/1.0/,1
1877-1327,https://www.elsevier.com/tdm/userlicense/1.0/,301
1877-1327,http://www.elsevier.com/tdm/userlicense/1.0/,4
1877-1327,http://creativecommons.org/licenses/by/4.0/,2
1751-7222,https://www.elsevier.com/tdm/userlicense/1.0/,451
1751-7222,http://www.elsevier.com/tdm/userlicense/1.0/,1
1466-853X,https://www.elsevier.com/tdm/userlicense/1.0/,503
1466-853X,http://www.elsevier.com/tdm/userlicense/1.0/,4
1466-853X,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
0952-3278,https://www.elsevier.com/tdm/userlicense/1.0/,389
0952-3278,http://creativecommons.org/licenses/by-nc-nd/4.0/,14
0952-3278,https://www.elsevier.com/open-access/userlicense/1.0/,2
0952-3278,http://creativecommons.org/licenses/by/4.0/,2
0952-3278,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0040-8166,https://www.elsevier.com/tdm/userlicense/1.0/,349
0040-8166,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
0040-8166,https://www.elsevier.com/open-access/userlicense/1.0/,1
0040-8166,http://creativecommons.org/licenses/by/4.0/,1
1472-9792,https://www.elsevier.com/tdm/userlicense/1.0/,559
1472-9792,http://creativecommons.org/licenses/by-nc-nd/4.0/,33
1472-9792,http://creativecommons.org/licenses/by/4.0/,25
1472-9792,https://www.elsevier.com/open-access/userlicense/1.0/,7
1472-9792,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
1472-9792,http://www.elsevier.com/tdm/userlicense/1.0/,1
1472-9792,http://www.elsevier.com/open-access/userlicense/1.0/,1
1472-9792,http://creativecommons.org/licenses/by/3.0/,1
1876-2859,https://www.elsevier.com/tdm/userlicense/1.0/,1142
1876-2859,http://www.elsevier.com/tdm/userlicense/1.0/,3
1876-2859,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
1876-2859,https://www.elsevier.com/open-access/userlicense/1.0/,1
1076-6332,https://www.elsevier.com/tdm/userlicense/1.0/,1067
1076-6332,http://creativecommons.org/licenses/by-nc-nd/4.0/,16
1076-6332,http://www.elsevier.com/tdm/userlicense/1.0/,9
1076-6332,http://creativecommons.org/licenses/by/4.0/,2
1076-6332,https://www.elsevier.com/open-access/userlicense/1.0/,1
0155-9982,https://www.elsevier.com/tdm/userlicense/1.0/,117
0155-9982,http://creativecommons.org/licenses/by/4.0/,4
0155-9982,http://www.elsevier.com/tdm/userlicense/1.0/,2
0155-9982,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
1742-7061,https://www.elsevier.com/tdm/userlicense/1.0/,2399
1742-7061,https://www.elsevier.com/open-access/userlicense/1.0/,97
1742-7061,http://creativecommons.org/licenses/by-nc-nd/4.0/,65
1742-7061,http://creativecommons.org/licenses/by/4.0/,48
1742-7061,http://www.elsevier.com/open-access/userlicense/1.0/,14
1742-7061,http://www.elsevier.com/tdm/userlicense/1.0/,11
1742-7061,http://creativecommons.org/licenses/by-nc-nd/3.0/,5
1742-7061,http://creativecommons.org/licenses/by/3.0/,2
1742-7061,http://creativecommons.org/licenses/by-nc-sa/4.0/,2
1742-7061,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
0122-7262,https://www.elsevier.com/tdm/userlicense/1.0/,173
1872-2032,https://www.elsevier.com/tdm/userlicense/1.0/,284
1872-2032,https://www.elsevier.com/open-access/userlicense/1.0/,4
0252-9602,https://www.elsevier.com/tdm/userlicense/1.0/,464
0252-9602,https://www.elsevier.com/open-access/userlicense/1.0/,5
1017-995X,https://www.elsevier.com/tdm/userlicense/1.0/,260
1017-995X,http://creativecommons.org/licenses/by-nc-nd/4.0/,259
2211-3835,https://www.elsevier.com/tdm/userlicense/1.0/,373
2211-3835,http://creativecommons.org/licenses/by-nc-nd/4.0/,365
2211-3835,http://creativecommons.org/licenses/by-nc-nd/3.0/,5
0001-706X,https://www.elsevier.com/tdm/userlicense/1.0/,1405
0001-706X,http://creativecommons.org/licenses/by-nc-nd/4.0/,54
0001-706X,https://www.elsevier.com/open-access/userlicense/1.0/,28
0001-706X,http://creativecommons.org/licenses/by/4.0/,21
0001-706X,http://www.elsevier.com/tdm/userlicense/1.0/,9
0001-706X,http://creativecommons.org/licenses/by-nc-nd/3.0/,4
0001-706X,http://creativecommons.org/licenses/by/3.0/,3
0001-706X,http://www.elsevier.com/open-access/userlicense/1.0/,1
0001-706X,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1570-8705,https://www.elsevier.com/tdm/userlicense/1.0/,747
1570-8705,https://www.elsevier.com/open-access/userlicense/1.0/,31
1570-8705,http://creativecommons.org/licenses/by/4.0/,6
1570-8705,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
1570-8705,http://www.elsevier.com/tdm/userlicense/1.0/,2
1570-8705,http://www.elsevier.com/open-access/userlicense/1.0/,1
1570-8705,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2352-8532,https://www.elsevier.com/tdm/userlicense/1.0/,140
2352-8532,http://creativecommons.org/licenses/by-nc-nd/4.0/,121
2352-8532,http://creativecommons.org/licenses/by/4.0/,21
2352-8532,http://www.elsevier.com/tdm/userlicense/1.0/,2
2214-8604,https://www.elsevier.com/tdm/userlicense/1.0/,523
2214-8604,http://creativecommons.org/licenses/by/4.0/,27
2214-8604,https://www.elsevier.com/open-access/userlicense/1.0/,23
2214-8604,http://creativecommons.org/licenses/by-nc-nd/4.0/,10
0169-409X,https://www.elsevier.com/tdm/userlicense/1.0/,769
0169-409X,https://www.elsevier.com/open-access/userlicense/1.0/,31
0169-409X,http://creativecommons.org/licenses/by-nc-nd/4.0/,25
0169-409X,http://creativecommons.org/licenses/by/4.0/,17
0169-409X,http://www.elsevier.com/tdm/userlicense/1.0/,6
0169-409X,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
1474-0346,https://www.elsevier.com/tdm/userlicense/1.0/,319
1474-0346,https://www.elsevier.com/open-access/userlicense/1.0/,12
1474-0346,http://creativecommons.org/licenses/by/4.0/,4
1474-0346,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
2542-5048,https://www.elsevier.com/tdm/userlicense/1.0/,11
2542-5048,http://creativecommons.org/licenses/by-nc-nd/4.0/,11
0921-8831,https://www.elsevier.com/tdm/userlicense/1.0/,1303
0921-8831,https://www.elsevier.com/open-access/userlicense/1.0/,25
0921-8831,http://creativecommons.org/licenses/by-nc-nd/4.0/,19
0921-8831,http://www.elsevier.com/tdm/userlicense/1.0/,12
0921-8831,http://www.elsevier.com/open-access/userlicense/1.0/,1
0921-8831,http://creativecommons.org/licenses/by/4.0/,1
0921-8831,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0882-6110,https://www.elsevier.com/tdm/userlicense/1.0/,164
0882-6110,http://www.elsevier.com/tdm/userlicense/1.0/,2
0882-6110,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
1674-9278,https://www.elsevier.com/tdm/userlicense/1.0/,119
1674-9278,http://creativecommons.org/licenses/by-nc-nd/4.0/,119
1674-9278,http://www.elsevier.com/tdm/userlicense/1.0/,1
0001-8686,https://www.elsevier.com/tdm/userlicense/1.0/,519
0001-8686,https://www.elsevier.com/open-access/userlicense/1.0/,13
0001-8686,http://creativecommons.org/licenses/by/4.0/,7
0001-8686,http://www.elsevier.com/tdm/userlicense/1.0/,1
0001-8686,http://www.elsevier.com/open-access/userlicense/1.0/,1
0001-8686,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
0001-8686,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2542-4327,https://www.elsevier.com/tdm/userlicense/1.0/,28
0965-9978,https://www.elsevier.com/tdm/userlicense/1.0/,572
0965-9978,https://www.elsevier.com/open-access/userlicense/1.0/,13
0965-9978,http://creativecommons.org/licenses/by/4.0/,6
0965-9978,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
0965-9978,http://www.elsevier.com/open-access/userlicense/1.0/,2
0965-9978,http://www.elsevier.com/tdm/userlicense/1.0/,1
2212-9588,https://www.elsevier.com/tdm/userlicense/1.0/,181
2212-9588,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
1040-2608,https://www.elsevier.com/tdm/userlicense/1.0/,135
1040-2608,http://creativecommons.org/licenses/by-nc-nd/4.0/,14
1040-2608,http://creativecommons.org/licenses/by/4.0/,6
1040-2608,https://www.elsevier.com/open-access/userlicense/1.0/,4
1040-2608,http://www.elsevier.com/tdm/userlicense/1.0/,1
1896-1126,https://www.elsevier.com/tdm/userlicense/1.0/,231
1896-1126,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
2452-1760,https://www.elsevier.com/tdm/userlicense/1.0/,95
2452-1094,https://www.elsevier.com/tdm/userlicense/1.0/,233
2452-1094,http://creativecommons.org/licenses/by-nc-nd/4.0/,232
2452-1094,http://creativecommons.org/licenses/by/4.0/,2
2452-1094,http://www.elsevier.com/tdm/userlicense/1.0/,1
0309-1708,https://www.elsevier.com/tdm/userlicense/1.0/,984
0309-1708,https://www.elsevier.com/open-access/userlicense/1.0/,79
0309-1708,http://creativecommons.org/licenses/by/4.0/,27
0309-1708,http://creativecommons.org/licenses/by-nc-nd/4.0/,26
0309-1708,http://www.elsevier.com/open-access/userlicense/1.0/,10
0309-1708,http://www.elsevier.com/tdm/userlicense/1.0/,1
1875-9637,https://www.elsevier.com/tdm/userlicense/1.0/,268
1875-9637,https://www.elsevier.com/open-access/userlicense/1.0/,13
1875-9637,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
1875-9637,http://creativecommons.org/licenses/by/4.0/,5
1875-9637,http://www.elsevier.com/tdm/userlicense/1.0/,1
1875-9637,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2211-419X,https://www.elsevier.com/tdm/userlicense/1.0/,187
2211-419X,http://creativecommons.org/licenses/by-nc-nd/4.0/,173
2211-419X,http://creativecommons.org/licenses/by-nc-nd/3.0/,13
2211-419X,http://creativecommons.org/licenses/by-nc-nd/3.0/igo/,1
1110-5704,https://www.elsevier.com/tdm/userlicense/1.0/,273
1110-5704,http://creativecommons.org/licenses/by-nc-nd/4.0/,271
1110-5704,http://www.elsevier.com/tdm/userlicense/1.0/,1
1568-1637,https://www.elsevier.com/tdm/userlicense/1.0/,347
1568-1637,http://creativecommons.org/licenses/by-nc-nd/4.0/,13
1568-1637,http://creativecommons.org/licenses/by/4.0/,7
1568-1637,http://www.elsevier.com/tdm/userlicense/1.0/,3
1568-1637,https://www.elsevier.com/open-access/userlicense/1.0/,1
1568-1637,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2352-2151,https://www.elsevier.com/tdm/userlicense/1.0/,85
2352-2151,http://creativecommons.org/licenses/by-nc-nd/4.0/,3
2352-2151,http://creativecommons.org/licenses/by/4.0/,1
0168-1923,https://www.elsevier.com/tdm/userlicense/1.0/,2066
0168-1923,https://www.elsevier.com/open-access/userlicense/1.0/,104
0168-1923,http://creativecommons.org/licenses/by-nc-nd/4.0/,38
0168-1923,http://creativecommons.org/licenses/by/4.0/,25
0168-1923,http://creativecommons.org/licenses/by-nc-nd/3.0/,4
0168-1923,http://www.elsevier.com/tdm/userlicense/1.0/,1
0168-1923,http://creativecommons.org/licenses/by/3.0/,1
0308-521X,https://www.elsevier.com/tdm/userlicense/1.0/,667
0308-521X,http://creativecommons.org/licenses/by-nc-nd/4.0/,51
0308-521X,http://creativecommons.org/licenses/by/4.0/,49
0308-521X,https://www.elsevier.com/open-access/userlicense/1.0/,9
0308-521X,http://www.elsevier.com/tdm/userlicense/1.0/,4
0308-521X,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
0308-521X,http://creativecommons.org/licenses/by/3.0/,1
0308-521X,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
0378-3774,https://www.elsevier.com/tdm/userlicense/1.0/,1353
0378-3774,https://www.elsevier.com/open-access/userlicense/1.0/,39
0378-3774,http://creativecommons.org/licenses/by-nc-nd/4.0/,26
0378-3774,http://creativecommons.org/licenses/by/4.0/,15
0378-3774,http://www.elsevier.com/tdm/userlicense/1.0/,5
0378-3774,http://www.elsevier.com/open-access/userlicense/1.0/,3
0378-3774,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0167-8809,https://www.elsevier.com/tdm/userlicense/1.0/,1609
0167-8809,https://www.elsevier.com/open-access/userlicense/1.0/,54
0167-8809,http://creativecommons.org/licenses/by-nc-nd/4.0/,52
0167-8809,http://creativecommons.org/licenses/by/4.0/,40
0167-8809,http://www.elsevier.com/tdm/userlicense/1.0/,4
0167-8809,http://creativecommons.org/licenses/by/3.0/,3
2452-316X,https://www.elsevier.com/tdm/userlicense/1.0/,222
2452-316X,http://creativecommons.org/licenses/by-nc-nd/4.0/,222
2090-4479,https://www.elsevier.com/tdm/userlicense/1.0/,527
2090-4479,http://creativecommons.org/licenses/by-nc-nd/4.0/,480
2090-4479,http://creativecommons.org/licenses/by-nc-nd/3.0/,51
2090-4479,http://www.elsevier.com/tdm/userlicense/1.0/,5
0972-8600,https://www.elsevier.com/tdm/userlicense/1.0/,189
